,QOIL,QGAS,QWAT,PUS,PDS
3377,1.0150000000000001,1.218,0.435,1.79987,0.8962380000000001
3378,0.87,1.044,0.58,1.79987,0.861275
3379,0.725,0.87,0.725,1.79987,0.819948
3380,0.58,0.696,0.87,1.79987,0.770623
3381,1.45,0.87,0.0,2.09987,1.05821
3382,1.305,0.783,0.145,2.09987,1.03105
3383,1.16,0.696,0.29,2.09987,1.00218
3384,1.0150000000000001,0.609,0.435,2.09987,0.971343
3385,0.87,0.522,0.58,2.09987,0.938262
3386,0.725,0.435,0.725,2.09987,0.902526
3387,0.58,0.348,0.87,2.09987,0.863564
3388,1.45,1.0150000000000001,0.0,2.09987,1.09714
3389,1.305,0.9135,0.145,2.09987,1.0695999999999999
3390,1.16,0.8119999999999997,0.29,2.09987,1.03977
3391,1.0150000000000001,0.7105,0.435,2.09987,1.00782
3392,0.87,0.609,0.58,2.09987,0.97306
3393,0.725,0.5075000000000001,0.725,2.09987,0.9350490000000001
3394,0.58,0.406,0.87,2.09987,0.893025
3395,1.45,1.16,0.0,2.09987,1.1325
3396,1.305,1.044,0.145,2.09987,1.1049
3397,1.16,0.9279999999999999,0.29,2.09987,1.0748600000000001
3398,1.0150000000000001,0.812,0.435,2.09987,1.04203
3399,0.87,0.6960000000000001,0.58,2.09987,1.006
3400,0.725,0.58,0.725,2.09987,0.965882
3401,0.58,0.46400000000000013,0.87,2.09987,0.921259
3402,1.45,1.305,0.0,2.09987,1.1624800000000002
3403,1.305,1.1745,0.145,2.09987,1.13508
3404,1.16,1.044,0.29,2.09987,1.1050900000000001
3405,1.0150000000000001,0.9135,0.435,2.09987,1.07196
3406,0.87,0.783,0.58,2.09987,1.03516
3407,0.725,0.6525,0.725,2.09987,0.99393
3408,0.58,0.522,0.87,2.09987,0.9470109999999999
3409,1.45,1.45,0.0,2.09987,1.1871800000000001
3410,1.305,1.305,0.145,2.09987,1.1607800000000001
3411,1.16,1.16,0.29,2.09987,1.13109
3412,1.0150000000000001,1.0150000000000001,0.435,2.09987,1.0980800000000002
3413,0.87,0.87,0.58,2.09987,1.06095
3414,0.725,0.725,0.725,2.09987,1.01892
3415,0.58,0.58,0.87,2.09987,0.970688
3416,1.45,1.595,0.0,2.09987,1.20812
3417,1.305,1.4355000000000002,0.145,2.09987,1.18229
3418,1.16,1.276,0.29,2.09987,1.15363
3419,1.0150000000000001,1.1165,0.435,2.09987,1.1209500000000001
3420,0.87,0.9570000000000001,0.58,2.09987,1.08389
3421,0.725,0.7975,0.725,2.09987,1.04142
3422,0.58,0.638,0.87,2.09987,0.992172
3423,1.45,1.74,0.0,2.09987,1.22563
3424,1.305,1.566,0.145,2.09987,1.2009
3425,1.16,1.392,0.29,2.09987,1.1728100000000001
3426,1.0150000000000001,1.218,0.435,2.09987,1.14109
3427,0.87,1.044,0.58,2.09987,1.10436
3428,0.725,0.87,0.725,2.09987,1.0618
3429,0.58,0.696,0.87,2.09987,1.01187
3430,1.6,0.96,0.0,0.299867,0.01
3431,1.44,0.8639999999999998,0.16,0.299867,0.01
3432,1.28,0.768,0.32,0.299867,0.01
3433,1.12,0.672,0.48,0.299867,0.01
3434,0.96,0.5760000000000001,0.64,0.299867,0.01
3435,0.8,0.48,0.8,0.299867,0.01
3436,0.64,0.384,0.96,0.299867,0.01
3437,1.6,1.12,0.0,0.299867,0.01
3438,1.44,1.008,0.16,0.299867,0.01
3439,1.28,0.8959999999999999,0.32,0.299867,0.01
3440,1.12,0.7839999999999998,0.48,0.299867,0.01
3441,0.96,0.6719999999999999,0.64,0.299867,0.01
3442,0.8,0.56,0.8,0.299867,0.01
3443,0.64,0.44799999999999995,0.96,0.299867,0.01
3444,1.6,1.28,0.0,0.299867,0.01
3445,1.44,1.1520000000000001,0.16,0.299867,0.01
3446,1.28,1.024,0.32,0.299867,0.01
3447,1.12,0.8960000000000002,0.48,0.299867,0.01
3448,0.96,0.7680000000000002,0.64,0.299867,0.01
3449,0.8,0.64,0.8,0.299867,0.01
3450,0.64,0.512,0.96,0.299867,0.01
3451,1.6,1.44,0.0,0.299867,0.01
3452,1.44,1.296,0.16,0.299867,0.01
3453,1.28,1.1520000000000001,0.32,0.299867,0.01
3454,1.12,1.008,0.48,0.299867,0.01
3455,0.96,0.8640000000000001,0.64,0.299867,0.01
3456,0.8,0.72,0.8,0.299867,0.01
3457,0.64,0.5760000000000001,0.96,0.299867,0.01
3458,1.6,1.6,0.0,0.299867,0.01
3459,1.44,1.44,0.16,0.299867,0.01
3460,1.28,1.28,0.32,0.299867,0.01
3461,1.12,1.12,0.48,0.299867,0.01
3462,0.96,0.96,0.64,0.299867,0.01
3463,0.8,0.8,0.8,0.299867,0.01
3464,0.64,0.64,0.96,0.299867,0.01
3465,1.6,1.76,0.0,0.299867,0.01
3466,1.44,1.584,0.16,0.299867,0.01
3467,1.28,1.4080000000000001,0.32,0.299867,0.01
3468,1.12,1.2320000000000002,0.48,0.299867,0.01
3469,0.96,1.056,0.64,0.299867,0.01
3470,0.8,0.88,0.8,0.299867,0.01
3471,0.64,0.7040000000000001,0.96,0.299867,0.01
3472,1.6,1.92,0.0,0.299867,0.01
3473,1.44,1.7279999999999995,0.16,0.299867,0.01
3474,1.28,1.536,0.32,0.299867,0.01
3475,1.12,1.344,0.48,0.299867,0.01
3476,0.96,1.1520000000000001,0.64,0.299867,0.01
3477,0.8,0.96,0.8,0.299867,0.01
3478,0.64,0.768,0.96,0.299867,0.01
3479,1.6,0.96,0.0,0.599867,0.01
3480,1.44,0.8639999999999998,0.16,0.599867,0.01
3481,1.28,0.768,0.32,0.599867,0.01
3482,1.12,0.672,0.48,0.599867,0.01
3483,0.96,0.5760000000000001,0.64,0.599867,0.01
3484,0.8,0.48,0.8,0.599867,0.01
3485,0.64,0.384,0.96,0.599867,0.01
3486,1.6,1.12,0.0,0.599867,0.01
3487,1.44,1.008,0.16,0.599867,0.01
3488,1.28,0.8959999999999999,0.32,0.599867,0.01
3489,1.12,0.7839999999999998,0.48,0.599867,0.01
3490,0.96,0.6719999999999999,0.64,0.599867,0.01
3491,0.8,0.56,0.8,0.599867,0.01
3492,0.64,0.44799999999999995,0.96,0.599867,0.01
3493,1.6,1.28,0.0,0.599867,0.01
3494,1.44,1.1520000000000001,0.16,0.599867,0.01
3495,1.28,1.024,0.32,0.599867,0.01
3496,1.12,0.8960000000000002,0.48,0.599867,0.01
3497,0.96,0.7680000000000002,0.64,0.599867,0.01
3498,0.8,0.64,0.8,0.599867,0.01
3499,0.64,0.512,0.96,0.599867,0.01
3500,1.6,1.44,0.0,0.599867,0.01
3501,1.44,1.296,0.16,0.599867,0.01
3502,1.28,1.1520000000000001,0.32,0.599867,0.01
3503,1.12,1.008,0.48,0.599867,0.01
3504,0.96,0.8640000000000001,0.64,0.599867,0.01
3505,0.8,0.72,0.8,0.599867,0.01
3506,0.64,0.5760000000000001,0.96,0.599867,0.01
3507,1.6,1.6,0.0,0.599867,0.01
3508,1.44,1.44,0.16,0.599867,0.01
3509,1.28,1.28,0.32,0.599867,0.01
3510,1.12,1.12,0.48,0.599867,0.01
3511,0.96,0.96,0.64,0.599867,0.01
3512,0.8,0.8,0.8,0.599867,0.01
3513,0.64,0.64,0.96,0.599867,0.01
3514,1.6,1.76,0.0,0.599867,0.01
3515,1.44,1.584,0.16,0.599867,0.01
3516,1.28,1.4080000000000001,0.32,0.599867,0.01
3517,1.12,1.2320000000000002,0.48,0.599867,0.01
3518,0.96,1.056,0.64,0.599867,0.01
3519,0.8,0.88,0.8,0.599867,0.01
3520,0.64,0.7040000000000001,0.96,0.599867,0.01
3521,1.6,1.92,0.0,0.599867,0.01
3522,1.44,1.7279999999999995,0.16,0.599867,0.01
3523,1.28,1.536,0.32,0.599867,0.01
3524,1.12,1.344,0.48,0.599867,0.01
3525,0.96,1.1520000000000001,0.64,0.599867,0.01
3526,0.8,0.96,0.8,0.599867,0.01
3527,0.64,0.768,0.96,0.599867,0.01
3528,1.6,0.96,0.0,0.8998650000000001,0.14919000000000002
3529,1.44,0.8639999999999998,0.16,0.8998650000000001,0.12443
3530,1.28,0.768,0.32,0.8998650000000001,0.0941395
3531,1.12,0.672,0.48,0.8998650000000001,0.0548055
3532,0.96,0.5760000000000001,0.64,0.8998650000000001,0.01
3533,0.8,0.48,0.8,0.8998650000000001,0.01
3534,0.64,0.384,0.96,0.8998650000000001,0.01
3535,1.6,1.12,0.0,0.8998650000000001,0.173596
3536,1.44,1.008,0.16,0.8998650000000001,0.150266
3537,1.28,0.8959999999999999,0.32,0.8998650000000001,0.123342
3538,1.12,0.7839999999999998,0.48,0.8998650000000001,0.0902246
3539,0.96,0.6719999999999999,0.64,0.8998650000000001,0.0384629
3540,0.8,0.56,0.8,0.8998650000000001,0.01
3541,0.64,0.44799999999999995,0.96,0.8998650000000001,0.01
3542,1.6,1.28,0.0,0.8998650000000001,0.195086
3543,1.44,1.1520000000000001,0.16,0.8998650000000001,0.169977
3544,1.28,1.024,0.32,0.8998650000000001,0.145543
3545,1.12,0.8960000000000002,0.48,0.8998650000000001,0.114499
3546,0.96,0.7680000000000002,0.64,0.8998650000000001,0.075449
3547,0.8,0.64,0.8,0.8998650000000001,0.01
3548,0.64,0.512,0.96,0.8998650000000001,0.01
3549,1.6,1.44,0.0,0.8998650000000001,0.212009
3550,1.44,1.296,0.16,0.8998650000000001,0.188689
3551,1.28,1.1520000000000001,0.32,0.8998650000000001,0.161514
3552,1.12,1.008,0.48,0.8998650000000001,0.134263
3553,0.96,0.8640000000000001,0.64,0.8998650000000001,0.0975531
3554,0.8,0.72,0.8,0.8998650000000001,0.045682099999999996
3555,0.64,0.5760000000000001,0.96,0.8998650000000001,0.01
3556,1.6,1.6,0.0,0.8998650000000001,0.227892
3557,1.44,1.44,0.16,0.8998650000000001,0.204264
3558,1.28,1.28,0.32,0.8998650000000001,0.17694800000000002
3559,1.12,1.12,0.48,0.8998650000000001,0.150039
3560,0.96,0.96,0.64,0.8998650000000001,0.11604900000000001
3561,0.8,0.8,0.8,0.8998650000000001,0.071664
3562,0.64,0.64,0.96,0.8998650000000001,0.01
3563,1.6,1.76,0.0,0.8998650000000001,0.240336
3564,1.44,1.584,0.16,0.8998650000000001,0.21822
3565,1.28,1.4080000000000001,0.32,0.8998650000000001,0.192315
3566,1.12,1.2320000000000002,0.48,0.8998650000000001,0.162862
3567,0.96,1.056,0.64,0.8998650000000001,0.130846
3568,0.8,0.88,0.8,0.8998650000000001,0.0907335
3569,0.64,0.7040000000000001,0.96,0.8998650000000001,0.01
3570,1.6,1.92,0.0,0.8998650000000001,0.250492
3571,1.44,1.7279999999999995,0.16,0.8998650000000001,0.229224
3572,1.28,1.536,0.32,0.8998650000000001,0.20451799999999998
3573,1.12,1.344,0.48,0.8998650000000001,0.17475300000000002
3574,0.96,1.1520000000000001,0.64,0.8998650000000001,0.144458
3575,0.8,0.96,0.8,0.8998650000000001,0.105078
3576,0.64,0.768,0.96,0.8998650000000001,0.049320300000000004
3577,1.6,0.96,0.0,1.19987,0.36331800000000003
3578,1.44,0.8639999999999998,0.16,1.19987,0.339625
3579,1.28,0.768,0.32,1.19987,0.313865
3580,1.12,0.672,0.48,1.19987,0.286434
3581,0.96,0.5760000000000001,0.64,1.19987,0.255082
3582,0.8,0.48,0.8,1.19987,0.220482
3583,0.64,0.384,0.96,1.19987,0.180357
3584,1.6,1.12,0.0,1.19987,0.396295
3585,1.44,1.008,0.16,1.19987,0.372957
3586,1.28,0.8959999999999999,0.32,1.19987,0.345929
3587,1.12,0.7839999999999998,0.48,1.19987,0.317782
3588,0.96,0.6719999999999999,0.64,1.19987,0.28639600000000004
3589,0.8,0.56,0.8,1.19987,0.250423
3590,0.64,0.44799999999999995,0.96,1.19987,0.209463
3591,1.6,1.28,0.0,1.19987,0.42021500000000006
3592,1.44,1.1520000000000001,0.16,1.19987,0.398788
3593,1.28,1.024,0.32,1.19987,0.374105
3594,1.12,0.8960000000000002,0.48,1.19987,0.34427
3595,0.96,0.7680000000000002,0.64,1.19987,0.312517
3596,0.8,0.64,0.8,1.19987,0.276793
3597,0.64,0.512,0.96,1.19987,0.234387
3598,1.6,1.44,0.0,1.19987,0.44067300000000004
3599,1.44,1.296,0.16,1.19987,0.418634
3600,1.28,1.1520000000000001,0.32,1.19987,0.394978
3601,1.12,1.008,0.48,1.19987,0.368487
3602,0.96,0.8640000000000001,0.64,1.19987,0.335343
3603,0.8,0.72,0.8,1.19987,0.298719
3604,0.64,0.5760000000000001,0.96,1.19987,0.25596
3605,1.6,1.6,0.0,1.19987,0.461538
3606,1.44,1.44,0.16,1.19987,0.436391
3607,1.28,1.28,0.32,1.19987,0.413331
3608,1.12,1.12,0.48,1.19987,0.38695900000000005
3609,0.96,0.96,0.64,1.19987,0.357032
3610,0.8,0.8,0.8,1.19987,0.318188
3611,0.64,0.64,0.96,1.19987,0.275943
3612,1.6,1.76,0.0,1.19987,0.47929499999999997
3613,1.44,1.584,0.16,1.19987,0.45358400000000004
3614,1.28,1.4080000000000001,0.32,1.19987,0.429186
3615,1.12,1.2320000000000002,0.48,1.19987,0.403461
3616,0.96,1.056,0.64,1.19987,0.373563
3617,0.8,0.88,0.8,1.19987,0.337641
3618,0.64,0.7040000000000001,0.96,1.19987,0.293098
3619,1.6,1.92,0.0,1.19987,0.498209
3620,1.44,1.7279999999999995,0.16,1.19987,0.469384
3621,1.28,1.536,0.32,1.19987,0.44323700000000005
3622,1.12,1.344,0.48,1.19987,0.417968
3623,0.96,1.1520000000000001,0.64,1.19987,0.388786
3624,0.8,0.96,0.8,1.19987,0.35403500000000004
3625,0.64,0.768,0.96,1.19987,0.308816
3626,1.6,0.96,0.0,1.49987,0.569562
3627,1.44,0.8639999999999998,0.16,1.49987,0.544602
3628,1.28,0.768,0.32,1.49987,0.517401
3629,1.12,0.672,0.48,1.49987,0.48754600000000003
3630,0.96,0.5760000000000001,0.64,1.49987,0.45449500000000004
3631,0.8,0.48,0.8,1.49987,0.417416
3632,0.64,0.384,0.96,1.49987,0.37533
3633,1.6,1.12,0.0,1.49987,0.605589
3634,1.44,1.008,0.16,1.49987,0.5811310000000001
3635,1.28,0.8959999999999999,0.32,1.49987,0.554169
3636,1.12,0.7839999999999998,0.48,1.49987,0.5242260000000001
3637,0.96,0.6719999999999999,0.64,1.49987,0.490633
3638,0.8,0.56,0.8,1.49987,0.452446
3639,0.64,0.44799999999999995,0.96,1.49987,0.408254
3640,1.6,1.28,0.0,1.49987,0.633285
3641,1.44,1.1520000000000001,0.16,1.49987,0.609395
3642,1.28,1.024,0.32,1.49987,0.583758
3643,1.12,0.8960000000000002,0.48,1.49987,0.55432
3644,0.96,0.7680000000000002,0.64,1.49987,0.5208550000000001
3645,0.8,0.64,0.8,1.49987,0.48230100000000004
3646,0.64,0.512,0.96,1.49987,0.43708199999999997
3647,1.6,1.44,0.0,1.49987,0.661286
3648,1.44,1.296,0.16,1.49987,0.634374
3649,1.28,1.1520000000000001,0.32,1.49987,0.60746
3650,1.12,1.008,0.48,1.49987,0.579084
3651,0.96,0.8640000000000001,0.64,1.49987,0.5463490000000001
3652,0.8,0.72,0.8,1.49987,0.507975
3653,0.64,0.5760000000000001,0.96,1.49987,0.462322
3654,1.6,1.6,0.0,1.49987,0.681138
3655,1.44,1.44,0.16,1.49987,0.6589140000000001
3656,1.28,1.28,0.32,1.49987,0.630057
3657,1.12,1.12,0.48,1.49987,0.599855
3658,0.96,0.96,0.64,1.49987,0.567855
3659,0.8,0.8,0.8,1.49987,0.530195
3660,0.64,0.64,0.96,1.49987,0.484572
3661,1.6,1.76,0.0,1.49987,0.6971890000000001
3662,1.44,1.584,0.16,1.49987,0.6759470000000001
3663,1.28,1.4080000000000001,0.32,1.49987,0.651516
3664,1.12,1.2320000000000002,0.48,1.49987,0.620189
3665,0.96,1.056,0.64,1.49987,0.586676
3666,0.8,0.88,0.8,1.49987,0.5494910000000001
3667,0.64,0.7040000000000001,0.96,1.49987,0.504315
3668,1.6,1.92,0.0,1.49987,0.7143269999999999
3669,1.44,1.7279999999999995,0.16,1.49987,0.691396
3670,1.28,1.536,0.32,1.49987,0.6676000000000001
3671,1.12,1.344,0.48,1.49987,0.640552
3672,0.96,1.1520000000000001,0.64,1.49987,0.604931
3673,0.8,0.96,0.8,1.49987,0.566137
3674,0.64,0.768,0.96,1.49987,0.5218849999999999
3675,1.6,0.96,0.0,1.79987,0.793244
3676,1.44,0.8639999999999998,0.16,1.79987,0.7670440000000001
3677,1.28,0.768,0.32,1.79987,0.7388030000000001
3678,1.12,0.672,0.48,1.79987,0.708198
3679,0.96,0.5760000000000001,0.64,1.79987,0.6747920000000001
3680,0.8,0.48,0.8,1.79987,0.638041
3681,0.64,0.384,0.96,1.79987,0.596781
3682,1.6,1.12,0.0,1.79987,0.8334550000000001
3683,1.44,1.008,0.16,1.79987,0.8071300000000002
3684,1.28,0.8959999999999999,0.32,1.79987,0.7785030000000001
3685,1.12,0.7839999999999998,0.48,1.79987,0.7474290000000001
3686,0.96,0.6719999999999999,0.64,1.79987,0.7127410000000001
3687,0.8,0.56,0.8,1.79987,0.674018
3688,0.64,0.44799999999999995,0.96,1.79987,0.630254
3689,1.6,1.28,0.0,1.79987,0.865957
3690,1.44,1.1520000000000001,0.16,1.79987,0.840115
3691,1.28,1.024,0.32,1.79987,0.811647
3692,1.12,0.8960000000000002,0.48,1.79987,0.780137
3693,0.96,0.7680000000000002,0.64,1.79987,0.7452219999999999
3694,0.8,0.64,0.8,1.79987,0.705371
3695,0.64,0.512,0.96,1.79987,0.659673
3696,1.6,1.44,0.0,1.79987,0.8919079999999999
3697,1.44,1.296,0.16,1.79987,0.867032
3698,1.28,1.1520000000000001,0.32,1.79987,0.839232
3699,1.12,1.008,0.48,1.79987,0.808047
3700,0.96,0.8640000000000001,0.64,1.79987,0.772788
3701,0.8,0.72,0.8,1.79987,0.732764
3702,0.64,0.5760000000000001,0.96,1.79987,0.6858339999999999
3703,1.6,1.6,0.0,1.79987,0.912269
3704,1.44,1.44,0.16,1.79987,0.888592
3705,1.28,1.28,0.32,1.79987,0.8622399999999998
3706,1.12,1.12,0.48,1.79987,0.831793
3707,0.96,0.96,0.64,1.79987,0.796912
3708,0.8,0.8,0.8,1.79987,0.756495
3709,0.64,0.64,0.96,1.79987,0.7092390000000001
3710,1.6,1.76,0.0,1.79987,0.930457
3711,1.44,1.584,0.16,1.79987,0.9054909999999999
3712,1.28,1.4080000000000001,0.32,1.79987,0.881104
3713,1.12,1.2320000000000002,0.48,1.79987,0.852036
3714,0.96,1.056,0.64,1.79987,0.8178730000000001
3715,0.8,0.88,0.8,1.79987,0.7777729999999999
3716,0.64,0.7040000000000001,0.96,1.79987,0.7299370000000001
3717,1.6,1.92,0.0,1.79987,0.945488
3718,1.44,1.7279999999999995,0.16,1.79987,0.9241070000000001
3719,1.28,1.536,0.32,1.79987,0.8965000000000001
3720,1.12,1.344,0.48,1.79987,0.869032
3721,0.96,1.1520000000000001,0.64,1.79987,0.8361369999999999
3722,0.8,0.96,0.8,1.79987,0.7966500000000001
3723,0.64,0.768,0.96,1.79987,0.74889
3724,1.6,0.96,0.0,2.09987,1.04091
3725,1.44,0.8639999999999998,0.16,2.09987,1.0140600000000002
3726,1.28,0.768,0.32,2.09987,0.985456
3727,1.12,0.672,0.48,2.09987,0.954885
3728,0.96,0.5760000000000001,0.64,2.09987,0.9221349999999999
3729,0.8,0.48,0.8,2.09987,0.886682
3730,0.64,0.384,0.96,2.09987,0.848009
3731,1.6,1.12,0.0,2.09987,1.07838
3732,1.44,1.008,0.16,2.09987,1.05123
3733,1.28,0.8959999999999999,0.32,2.09987,1.02207
3734,1.12,0.7839999999999998,0.48,2.09987,0.9905029999999999
3735,0.96,0.6719999999999999,0.64,2.09987,0.955926
3736,0.8,0.56,0.8,2.09987,0.918405
3737,0.64,0.44799999999999995,0.96,2.09987,0.8768299999999998
3738,1.6,1.28,0.0,2.09987,1.11195
3739,1.44,1.1520000000000001,0.16,2.09987,1.08493
3740,1.28,1.024,0.32,2.09987,1.05548
3741,1.12,0.8960000000000002,0.48,2.09987,1.02332
3742,0.96,0.7680000000000002,0.64,2.09987,0.9879040000000001
3743,0.8,0.64,0.8,2.09987,0.9485899999999999
3744,0.64,0.512,0.96,2.09987,0.90436
3745,1.6,1.44,0.0,2.09987,1.13961
3746,1.44,1.296,0.16,2.09987,1.11307
3747,1.28,1.1520000000000001,0.32,2.09987,1.08422
3748,1.12,1.008,0.48,2.09987,1.0519
3749,0.96,0.8640000000000001,0.64,2.09987,1.01595
3750,0.8,0.72,0.8,2.09987,0.975535
3751,0.64,0.5760000000000001,0.96,2.09987,0.929643
3752,1.6,1.6,0.0,2.09987,1.16266
3753,1.44,1.44,0.16,2.09987,1.13693
3754,1.28,1.28,0.32,2.09987,1.10833
3755,1.12,1.12,0.48,2.09987,1.07667
3756,0.96,0.96,0.64,2.09987,1.04059
3757,0.8,0.8,0.8,2.09987,0.9995910000000001
3758,0.64,0.64,0.96,2.09987,0.952389
3759,1.6,1.76,0.0,2.09987,1.1815900000000001
3760,1.44,1.584,0.16,2.09987,1.15695
3761,1.28,1.4080000000000001,0.32,2.09987,1.1292
3762,1.12,1.2320000000000002,0.48,2.09987,1.0978100000000002
3763,0.96,1.056,0.64,2.09987,1.06235
3764,0.8,0.88,0.8,2.09987,1.0211400000000002
3765,0.64,0.7040000000000001,0.96,2.09987,0.973108
3766,1.6,1.92,0.0,2.09987,1.19698
3767,1.44,1.7279999999999995,0.16,2.09987,1.1737300000000002
3768,1.28,1.536,0.32,2.09987,1.14706
3769,1.12,1.344,0.48,2.09987,1.11651
3770,0.96,1.1520000000000001,0.64,2.09987,1.08125
3771,0.8,0.96,0.8,2.09987,1.0405200000000001
3772,0.64,0.768,0.96,2.09987,0.9920340000000001
